N_bdp,flow,trial,bits_per_second
5,36,1,31855012.362941448
5,37,1,30691733.33512633
5,38,1,29866121.141172297
5,39,1,28907144.740900826
5,40,1,26727394.739756737
5,41,1,25196637.15741557
5,42,1,25783893.92094154
5,43,1,24706759.936094977
5,44,1,22374637.41648938
5,45,1,21464239.699891172
5,46,1,20884069.976661976
5,47,1,15492377.143832719
5,48,1,13045514.216191188
5,49,1,17898221.06093579
5,50,1,0
10,0,1,95442273.13907668
10,1,1,72458732.2836768
10,2,1,60373516.691196464
10,3,1,55763258.59198988
10,4,1,56940416.657718174
10,5,1,56925905.18659629
10,6,1,57237520.814737916
10,7,1,57051447.156543836
10,8,1,56205679.62915582
10,9,1,55690133.588466555
10,10,1,55719377.48335221
10,11,1,53568836.051706426
10,12,1,52488089.26800253
10,13,1,53640930.274150275
10,14,1,55199703.05741454
10,15,1,51363518.04017732
10,16,1,52265588.43212207
10,17,1,53550415.169097394
10,18,1,50974377.33262725
10,19,1,51587635.668374576
10,20,1,49866602.30559901
10,21,1,49851326.932222985
10,22,1,48917747.01991569
10,23,1,51427272.142835274
10,24,1,49433579.496598564
10,25,1,49003950.181674615
10,26,1,50856192.43270665
10,27,1,50478546.47308852
10,28,1,50395160.71037924
10,29,1,46996255.29076672
10,30,1,45384374.226373605
10,31,1,43581947.64548085
10,32,1,41331222.35059359
10,33,1,41634183.059670255
10,34,1,39679730.7897084
10,35,1,39402245.00409562
10,36,1,38794706.65717165
10,37,1,38964742.309483655
10,38,1,38926902.650723904
10,39,1,37377102.411432974
10,40,1,36307980.34650089
10,41,1,33503121.85834025
10,42,1,34119841.5080003
10,43,1,32500676.042766463
10,44,1,32575717.907666683
10,45,1,37719778.24897227
10,46,1,33177146.68880384
10,47,1,32409329.63253971
10,48,1,33032695.120975792
10,49,1,30895610.08745635
10,50,1,0
20,0,1,95573959.09518483
20,1,1,80908414.6799756
20,2,1,76965498.91167054
20,3,1,71380605.46708964
20,4,1,74022576.41789822
20,5,1,75188290.50220078
20,6,1,71313337.15441717
20,7,1,68804591.31875207
20,8,1,70903935.43051106
20,9,1,68403322.87759744
20,10,1,65362945.769132085
20,11,1,63776298.299036965
20,12,1,67133304.52958266
20,13,1,65180324.43649036
20,14,1,66269060.47605195
20,15,1,61615476.628355466
20,16,1,64267054.60578835
20,17,1,60489352.05696971
20,18,1,59752803.4666439
20,19,1,61071360.5384488
20,20,1,59912454.26614278
20,21,1,58665299.98656179
20,22,1,59997760.14412721
20,23,1,61109074.87410743
20,24,1,62157503.29265911
20,25,1,60623788.12391395
20,26,1,59695497.99357387
20,27,1,65749627.23941396
20,28,1,61229517.979752995
20,29,1,56852637.50242863
20,30,1,53272023.54851332
20,31,1,51068544.46106409
20,32,1,50936930.346729524
20,33,1,50106450.6736119
20,34,1,51100001.54110908
20,35,1,50302947.84022483
20,36,1,51356624.314264774
20,37,1,48906160.43391908
20,38,1,50228358.733226344
20,39,1,50953493.709577136
20,40,1,50671174.26192656
20,41,1,41209169.89174154
20,42,1,38706137.1874638
20,43,1,43024370.631468825
20,44,1,46495227.115286715
20,45,1,46419352.90447023
20,46,1,39949572.26131572
20,47,1,36268636.98863237
20,48,1,42820555.70537262
20,49,1,36524440.13568995
20,50,1,0
30,0,1,95574063.51514597
30,1,1,88622738.49359697
30,2,1,80344690.76674366
30,3,1,79516958.89307378
30,4,1,79424958.08060357
30,5,1,79051680.06456262
30,6,1,77552567.1751564
30,7,1,79095478.91673867
30,8,1,77149754.83164814
30,9,1,75993877.3777521
30,10,1,77844137.38303807
30,11,1,77969925.72711107
30,12,1,77331696.14633743
30,13,1,75993842.9337389
30,14,1,78278864.25215304
30,15,1,75373698.20482837
30,16,1,75671994.72913235
30,17,1,77748257.37794021
30,18,1,75714852.03514442
30,19,1,73777988.16949697
30,20,1,72999205.26267788
30,21,1,74077232.59672914
30,22,1,74589838.53708474
30,23,1,74880504.99350937
30,24,1,75959334.73977722
30,25,1,74583397.70742242
30,26,1,75739615.78407682
30,27,1,78326629.37317948
30,28,1,74206234.80983447
30,29,1,65864461.186576456
30,30,1,64503572.859844126
30,31,1,63109640.913266174
30,32,1,61489208.800738946
30,33,1,60487695.48920504
30,34,1,60168893.55117345
30,35,1,60505213.72441046
30,36,1,59073204.09682669
30,37,1,58066785.35747798
30,38,1,57703978.06002203
30,39,1,58314502.18197425
30,40,1,56812811.15257411
30,41,1,59186649.86833364
30,42,1,50991574.7521685
30,43,1,40258741.84143752
30,44,1,45321465.525504395
30,45,1,47892636.18756651
30,46,1,45003726.14327077
30,47,1,44518260.12258793
30,48,1,39175097.12937101
30,49,1,38888761.98551156
30,50,1,0
40,0,1,95526911.5174315
40,1,1,88416321.34632769
40,2,1,83937710.9207963
40,3,1,84905697.7553497
40,4,1,82564174.8185197
40,5,1,84455335.09376934
40,6,1,84877217.29086237
40,7,1,83430882.03386022
40,8,1,83181823.20714378
40,9,1,83305224.02979699
40,10,1,83632178.45968035
40,11,1,82974751.15824755
40,12,1,82179920.78196126
40,13,1,82370717.30383053
40,14,1,81707086.74466375
40,15,1,82897581.94920038
40,16,1,80997484.30132397
40,17,1,81887602.69237834
40,18,1,79878041.49189077
40,19,1,78504849.59389873
40,20,1,81063493.30543019
40,21,1,80059905.35848531
40,22,1,80459087.75638807
40,23,1,81805819.59492183
40,24,1,82257648.05815515
40,25,1,80956564.68885513
40,26,1,85075896.35854734
40,27,1,83030011.70105034
40,28,1,82221199.21538205
40,29,1,78677618.89924239
40,30,1,72138360.5926566
40,31,1,69786152.41349308
40,32,1,70730761.05793507
40,33,1,61709481.89444015
40,34,1,66472888.037035
40,35,1,63303311.6555542
40,36,1,64195174.29927625
40,37,1,62144781.905423984
40,38,1,65063988.55841331
40,39,1,63712442.43905967
40,40,1,63134323.7866696
40,41,1,66834927.206608035
40,42,1,44965991.301718086
40,43,1,50590835.03207279
40,44,1,49904434.45394192
40,45,1,39355648.024992764
40,46,1,38591852.73257218
40,47,1,47389824.34447514
40,48,1,44349738.02171329
40,49,1,38613753.559239455
40,50,1,0
50,0,1,95571273.54151174
50,1,1,89473519.65041943
50,2,1,85962754.98882094
50,3,1,85541078.35678035
50,4,1,86274231.52270322
50,5,1,85249758.24262665
50,6,1,86226193.15045118
50,7,1,85642757.40175179
50,8,1,83896356.47621188
50,9,1,86071611.48873441
50,10,1,85846961.81153466
50,11,1,85108290.60660055
50,12,1,84455586.08166388
50,13,1,82673192.73354533
50,14,1,83564515.22229068
50,15,1,84608032.89045845
50,16,1,85018993.94227377
50,17,1,82239623.26393887
50,18,1,83710754.97211318
50,19,1,82279473.34542412
50,20,1,84063880.55324103
50,21,1,81189158.27237783
50,22,1,82073811.84191297
50,23,1,81841576.12869942
50,24,1,83742575.67847855
50,25,1,83641143.73290157
50,26,1,84111859.19193625
50,27,1,86995444.26800093
50,28,1,84066236.73084813
50,29,1,80727589.85991234
50,30,1,80210799.200219
50,31,1,76062949.68213566
50,32,1,75817914.12065293
50,33,1,74932193.66153647
50,34,1,74145598.82332407
50,35,1,74046633.79218704
50,36,1,74337164.3556688
50,37,1,72934973.53034364
50,38,1,71644326.79972494
50,39,1,70663687.45765112
50,40,1,69943669.9854372
50,41,1,69436188.39497057
50,42,1,70556516.98483703
50,43,1,45482151.66183245
50,44,1,49397319.89657352
50,45,1,49668044.921645634
50,46,1,45448782.52959547
50,47,1,36667605.21304166
50,48,1,42170478.50118982
50,49,1,38725377.81286715
50,50,1,0
