N_bdp,flow,trial,bits_per_second
40,11,1,14376439.876761274
40,12,1,15284430.9742575
40,13,1,14833153.920691075
40,14,1,15456920.191475503
40,15,1,14208979.926154278
40,16,1,15904725.270513007
40,17,1,14789745.996232944
40,18,1,15811589.635618575
40,19,1,17023881.237951536
40,20,1,15001689.838343328
40,21,1,15217921.267442316
40,22,1,15317008.384407822
40,23,1,13855311.635547562
40,24,1,13321427.606342938
40,25,1,14616363.595298178
40,26,1,10500005.239225125
40,27,1,12536361.76610848
40,28,1,13447671.16271486
40,29,1,17059087.034517284
40,30,1,23746428.984017067
40,31,1,25068494.10697504
40,32,1,25415866.001759503
40,33,1,34331707.7220525
40,34,1,30170068.683747936
40,35,1,33296492.48008468
40,36,1,32631520.850119166
40,37,1,34917596.07025104
40,38,1,32028895.55838251
40,39,1,33635782.356841914
40,40,1,34618281.13212837
40,41,1,32089797.30470813
40,42,1,56057175.39978425
40,43,1,51655051.93313169
40,44,1,52712452.17965285
40,45,1,63000648.9129335
40,46,1,63802247.62897413
40,47,1,54022662.2280771
40,48,1,57136290.98032851
40,49,1,60824721.331480816
40,50,1,94990043.66244997
50,0,1,0
50,1,1,6769992.691736317
50,2,1,12179661.681297986
50,3,1,12513270.560650155
50,4,1,11633309.169308815
50,5,1,11617136.998998977
50,6,1,11477811.591171717
50,7,1,11295551.118336193
50,8,1,14295306.386170145
50,9,1,11018649.184825787
50,10,1,11584875.993668852
50,11,1,12334114.054106014
50,12,1,12747199.663135251
50,13,1,14269500.006059462
50,14,1,12341507.824987598
50,15,1,11235386.967775472
50,16,1,11727767.798126653
50,17,1,13309592.35003729
50,18,1,12951908.266875677
50,19,1,13213470.710002108
50,20,1,12018249.812439881
50,21,1,14782430.276423011
50,22,1,12846370.867995553
50,23,1,13875488.093595853
50,24,1,11893964.804229133
50,25,1,10903200.593533235
50,26,1,11460305.3423508
50,27,1,8587689.752471404
50,28,1,11603113.451590955
50,29,1,15007090.965952339
50,30,1,15471672.01534336
50,31,1,19659074.27990609
50,32,1,20355930.46119733
50,33,1,21241006.050076623
50,34,1,21392156.209172364
50,35,1,21875789.404705238
50,36,1,22092660.240664914
50,37,1,23957864.344285484
50,38,1,25270641.63547865
50,39,1,25946102.336656366
50,40,1,27303110.165580995
50,41,1,29238405.191529047
50,42,1,28594133.150808796
50,43,1,56237264.85961889
50,44,1,54068890.30597598
50,45,1,53511610.64237196
50,46,1,58272236.86301969
50,47,1,65275408.74256347
50,48,1,58754340.366011634
50,49,1,61027962.428723924
50,50,1,94988325.09982945
