N_bdp,flow,trial,bits_per_second
30,31,1,378483876.78032213
30,32,1,363115282.42229813
30,33,1,353275059.0755047
30,34,1,339684221.28859967
30,35,1,330696790.5596819
30,36,1,318516679.5777411
30,37,1,310007035.6602929
30,38,1,300892246.0665984
30,39,1,290745331.6816186
30,40,1,282797493.59099007
30,41,1,254310001.5416
30,42,1,245826801.96016243
30,43,1,235729683.66514114
30,44,1,226272574.89634225
30,45,1,206658347.12956786
30,46,1,214777684.58909693
30,47,1,191663289.06247383
30,48,1,182872047.72937894
30,49,1,157261635.85905415
30,50,1,0
40,0,1,474858804.6839367
40,1,1,454674049.94881153
40,2,1,441131149.53720844
40,3,1,440033162.8535529
40,4,1,433863535.42373925
40,5,1,428981406.6100895
40,6,1,421930767.64870125
40,7,1,419192221.69543767
40,8,1,417183802.3519927
40,9,1,411898604.85215443
40,10,1,414558305.834206
40,11,1,409653970.88263017
40,12,1,419211323.58177125
40,13,1,409707276.2481181
40,14,1,402040844.7553196
40,15,1,397001113.2791082
40,16,1,397053059.0598789
40,17,1,396038110.5552628
40,18,1,400747292.5179154
40,19,1,401706183.05076075
40,20,1,406349591.5337192
40,21,1,403136187.96364695
40,22,1,397317011.54035383
40,23,1,393179167.8194048
40,24,1,406209438.3300557
40,25,1,414686494.9775502
40,26,1,414958252.2649218
40,27,1,409285845.2164632
40,28,1,404503595.98168665
40,29,1,397961245.45629877
40,30,1,394921077.2138544
40,31,1,372201862.72935486
40,32,1,363894073.2451975
40,33,1,349697928.048922
40,34,1,341127334.36879456
40,35,1,330276370.8495418
40,36,1,322837552.59470147
40,37,1,310819518.78490233
40,38,1,300049512.0209
40,39,1,291913659.7594516
40,40,1,276220248.9371658
40,41,1,388918829.184495
40,42,1,241761073.17947283
40,43,1,219383330.99032918
40,44,1,216357711.6458122
40,45,1,222372203.0783345
40,46,1,207720006.36942875
40,47,1,208507631.560475
40,48,1,183705673.7422015
40,49,1,157500923.54557532
40,50,1,0
50,0,1,474459394.37702453
50,1,1,454630969.6150197
50,2,1,445061102.92302364
50,3,1,474320852.42881626
50,4,1,468476393.2355781
50,5,1,434706215.9540603
50,6,1,430777411.17728776
50,7,1,426340065.38974273
50,8,1,423689972.22874606
50,9,1,421794334.61282134
50,10,1,416837453.6718351
50,11,1,411990188.1976497
50,12,1,410248792.574692
50,13,1,411675059.07738274
50,14,1,406667711.6229146
50,15,1,405109114.5386823
50,16,1,407747868.72829473
50,17,1,404474161.9749886
50,18,1,405117401.93925226
50,19,1,404323564.75975984
50,20,1,408606904.6757054
50,21,1,404539109.13197535
50,22,1,403292428.1476123
50,23,1,395899426.0759585
50,24,1,401258460.54449207
50,25,1,411243372.12080586
50,26,1,404872828.2080598
50,27,1,409679805.4583978
50,28,1,410341993.02330834
50,29,1,397343212.17213124
50,30,1,384545638.1808135
50,31,1,380289934.82158643
50,32,1,361870077.42651457
50,33,1,351116008.03011215
50,34,1,336458710.1770061
50,35,1,327779494.63320273
50,36,1,320131964.6081511
50,37,1,310440800.2206504
50,38,1,300979004.2997296
50,39,1,282383672.80174994
50,40,1,274877110.34349173
50,41,1,256156241.23541966
50,42,1,248778705.10737458
50,43,1,228661422.5006395
50,44,1,225119800.5754851
50,45,1,214043833.20111775
50,46,1,217843505.76335323
50,47,1,202607029.33434433
50,48,1,174738421.83393264
50,49,1,157730974.18680567
50,50,1,0
