N_bdp,flow,trial,bits_per_second
10,41,1,3437231.8504814487
10,42,1,3033427.8478927533
10,43,1,2791178.8449983182
10,44,1,2537384.755669625
10,45,1,2286127.831563162
10,46,1,1880392.7123799352
10,47,1,1549154.7773973865
10,48,1,1163470.320288896
10,49,1,669924.0746109579
10,50,1,0
20,0,1,47808287.2644354
20,1,1,31485659.073931623
20,2,1,26823464.233147196
20,3,1,22371017.445432432
20,4,1,23740580.989410084
20,5,1,21928771.059902936
20,6,1,20123607.527924377
20,7,1,20039225.746065944
20,8,1,19307025.138303086
20,9,1,18873221.548427917
20,10,1,17824156.383487154
20,11,1,17086599.69023614
20,12,1,16577689.346429773
20,13,1,16434821.09774996
20,14,1,15405684.782620551
20,15,1,14580505.731543
20,16,1,13917927.433153909
20,17,1,13826470.488786373
20,18,1,12690896.526370155
20,19,1,12106821.030379113
20,20,1,11894684.822291702
20,21,1,11358727.748043505
20,22,1,10903719.65246939
20,23,1,10103960.593198536
20,24,1,9904225.609075433
20,25,1,9356153.032273887
20,26,1,8254253.751104115
20,27,1,7943393.429473169
20,28,1,7802956.8180453265
20,29,1,7213826.862416171
20,30,1,6654277.873579256
20,31,1,6376913.030628081
20,32,1,6183382.762634446
20,33,1,5894502.71611859
20,34,1,4969946.5870896075
20,35,1,4759580.941701367
20,36,1,4908598.5300777415
20,37,1,4589937.903438108
20,38,1,4236892.7022850765
20,39,1,3964666.6576855537
20,40,1,3642495.6003853898
20,41,1,3462891.6885191426
20,42,1,3003622.8336727447
20,43,1,2603447.725194166
20,44,1,2068266.1654482405
20,45,1,2184197.5463569197
20,46,1,1817800.5309151106
20,47,1,1754415.269830998
20,48,1,1035577.9046032364
20,49,1,405375.5179975464
20,50,1,0
30,0,1,47814818.7504644
30,1,1,33447112.700605974
30,2,1,30293100.493594017
30,3,1,26512274.509053312
30,4,1,26070112.59489363
30,5,1,25110986.23281741
30,6,1,23672120.04582719
30,7,1,23236584.51459312
30,8,1,23139847.4190065
30,9,1,21491562.474776108
30,10,1,20505798.849938847
30,11,1,19219983.864753485
30,12,1,19756764.74385576
30,13,1,17244803.75503234
30,14,1,17739326.2352554
30,15,1,16091497.142312728
30,16,1,16006937.336226067
30,17,1,15815496.05696703
30,18,1,13974917.810197627
30,19,1,14109311.808070691
30,20,1,13278425.862552425
30,21,1,12653105.074145444
30,22,1,11961134.264251119
30,23,1,11403628.385821978
30,24,1,10700986.457033405
30,25,1,10483568.18365825
30,26,1,10246731.540985283
30,27,1,9283403.646906743
30,28,1,9227959.672010291
30,29,1,8116122.500229996
30,30,1,6831005.147967541
30,31,1,6585852.98436121
30,32,1,6585727.145375811
30,33,1,5512385.299320871
30,34,1,6138360.1786808735
30,35,1,5576848.798382432
30,36,1,5311281.760173828
30,37,1,4522225.812474717
30,38,1,4194751.028356
30,39,1,4059590.3522816976
30,40,1,3694892.832479604
30,41,1,3373548.791237474
30,42,1,3100327.6748290146
30,43,1,2701382.031119472
30,44,1,2659850.4216348156
30,45,1,2140574.3597128955
30,46,1,1833882.0060805918
30,47,1,1560583.8909287315
30,48,1,1288789.7664233567
30,49,1,928511.7587141702
30,50,1,0
40,0,1,47814547.745552994
40,1,1,34173957.62571018
40,2,1,31027865.838450752
40,3,1,30034077.66644873
40,4,1,27780440.432300545
40,5,1,26846858.916101497
40,6,1,25945164.91348267
40,7,1,26101157.09447038
40,8,1,25739661.164240833
40,9,1,24895956.356228326
40,10,1,23360395.507698976
40,11,1,22767345.438658822
40,12,1,22442897.708343346
40,13,1,20858271.290784787
40,14,1,20749287.789107677
40,15,1,20274658.866108954
40,16,1,18735936.578026522
40,17,1,19170944.127147283
40,18,1,18084560.522410136
40,19,1,18478112.7930028
40,20,1,17619697.933894835
40,21,1,16824565.859454945
40,22,1,16295633.048733722
40,23,1,15448997.424027424
40,24,1,14636658.390895156
40,25,1,14917286.163460901
40,26,1,14273826.019839916
40,27,1,12630747.89882347
40,28,1,12068651.510156387
40,29,1,11825727.479678303
40,30,1,10934364.705867378
40,31,1,10066982.29471407
40,32,1,10292454.905650165
40,33,1,8631648.185225701
40,34,1,8090790.50322687
40,35,1,8146090.21445188
40,36,1,7358012.1718872385
40,37,1,6638481.512561538
40,38,1,6327767.334267045
40,39,1,6621436.246219894
40,40,1,6174951.14613678
40,41,1,4830770.206538157
40,42,1,4775829.832859971
40,43,1,4740522.7010537945
40,44,1,4000161.057892126
40,45,1,3594531.2980244313
40,46,1,4068926.7537001655
40,47,1,2967702.655770766
40,48,1,2737348.8356398377
40,49,1,2016591.8043437265
40,50,1,0
50,0,1,47796966.54398775
50,1,1,34079521.19442624
50,2,1,33528023.80646568
50,3,1,30739590.591794703
50,4,1,28924059.14373276
50,5,1,28399342.098265212
50,6,1,28023743.697087556
50,7,1,27590369.00197732
50,8,1,25139588.020307742
50,9,1,25221449.86168358
50,10,1,24779464.066442672
50,11,1,23893975.491382584
50,12,1,23147899.137845807
50,13,1,23002410.5304488
50,14,1,22504139.221349686
50,15,1,22758440.83803005
50,16,1,21124094.549907435
50,17,1,20795953.055431016
50,18,1,20317290.701506726
50,19,1,19928141.410177723
50,20,1,19131385.546941828
50,21,1,18708322.394687634
50,22,1,17802666.753188096
50,23,1,17540412.75868985
50,24,1,18181160.686355453
50,25,1,17037357.40376551
50,26,1,16468906.565210646
50,27,1,16159785.413715199
50,28,1,16194068.297941044
50,29,1,16464453.246087527
50,30,1,15532916.500407603
50,31,1,13105927.396291057
50,32,1,12829290.21375418
50,33,1,14150638.207453564
50,34,1,12371058.967228327
50,35,1,12825214.511998072
50,36,1,12484353.058670409
50,37,1,12719266.174791723
50,38,1,10962495.058994446
50,39,1,11286619.331591044
50,40,1,10735307.66821559
50,41,1,10524528.69128121
50,42,1,9802464.743256556
50,43,1,8893643.281468263
50,44,1,7988854.558067349
50,45,1,7835508.511478591
50,46,1,7413859.626177781
50,47,1,6800404.1414928455
50,48,1,5943026.640543221
50,49,1,4315755.954531488
50,50,1,0
