N_bdp,flow,trial,bits_per_second
5,26,1,13727951.211399997
5,27,1,13280323.062765867
5,28,1,11465654.495269626
5,29,1,11289754.43556835
5,30,1,10117230.244360609
5,31,1,9773667.040675433
5,32,1,9002170.045375828
5,33,1,8698725.57795417
5,34,1,7818379.958951388
5,35,1,7600760.278403507
5,36,1,7049794.732434179
5,37,1,6619298.807478352
5,38,1,6054787.60675923
5,39,1,5588842.021675374
5,40,1,5400288.343940039
5,41,1,4695264.375624093
5,42,1,4422141.734871527
5,43,1,3786940.4789077644
5,44,1,3301197.284406115
5,45,1,2907044.1039465917
5,46,1,2527387.467271459
5,47,1,1945630.926539822
5,48,1,1475718.1999273167
5,49,1,984875.5285673648
5,50,1,0
10,0,1,95612024.97233216
10,1,1,68079194.74763097
10,2,1,56512459.231745355
10,3,1,61424667.40051469
10,4,1,44859157.0391794
10,5,1,41672815.03683054
10,6,1,46973428.099330895
10,7,1,44723871.12279053
10,8,1,36175637.74582484
10,9,1,35851247.198231556
10,10,1,32135895.743654884
10,11,1,25424761.99158017
10,12,1,26695739.43174959
10,13,1,25829412.09249745
10,14,1,24020995.538197417
10,15,1,23198218.153872255
10,16,1,21773474.825134892
10,17,1,20382802.815004393
10,18,1,19718764.170107618
10,19,1,18079220.525940526
10,20,1,17551903.63501046
10,21,1,16443473.498072851
10,22,1,16144461.781982837
10,23,1,15245320.849010013
10,24,1,14654121.967127295
10,25,1,13560378.177438617
10,26,1,12184063.638621163
10,27,1,11869695.749499526
10,28,1,10816801.488176048
10,29,1,10377984.180614846
10,30,1,10139979.297083389
10,31,1,9458208.827843687
10,32,1,8559658.695232818
10,33,1,8686520.94386157
10,34,1,7931672.504100172
10,35,1,7624386.4616472535
10,36,1,6844062.844872872
10,37,1,6545944.69858457
10,38,1,6339240.305914568
10,39,1,5417982.668321038
10,40,1,5247307.011493228
10,41,1,4854941.123252876
10,42,1,4353405.091322551
10,43,1,4039995.096918652
10,44,1,3648541.3778078444
10,45,1,3047616.737560476
10,46,1,2425350.4094190435
10,47,1,2103081.6332626473
10,48,1,1577902.4498679047
10,49,1,968459.2041900443
10,50,1,0
20,0,1,95615249.7826234
20,1,1,63060855.77768842
20,2,1,64548327.279180534
20,3,1,65591873.09809289
20,4,1,60281847.56199216
20,5,1,62936313.46190448
20,6,1,64751537.00751677
20,7,1,62485369.77458221
20,8,1,60147502.48347888
20,9,1,57045752.22448543
20,10,1,53201857.29820632
20,11,1,53034484.385325655
20,12,1,48620010.20347601
20,13,1,48222906.01274631
20,14,1,43691933.24305038
20,15,1,45394977.74430581
20,16,1,43230560.918125466
20,17,1,41270860.3256072
20,18,1,40784055.80004836
20,19,1,39905513.52078356
20,20,1,37150090.027366385
20,21,1,34217221.72927037
20,22,1,30827007.357725244
20,23,1,31960586.14981573
20,24,1,29271370.050403286
20,25,1,26910924.385140557
20,26,1,27415185.036333118
20,27,1,25225640.226639345
20,28,1,23083319.752160173
20,29,1,21574454.25856261
20,30,1,20537656.29322913
20,31,1,18655483.01980113
20,32,1,18460341.2005416
20,33,1,16393848.658736872
20,34,1,14427135.922525315
20,35,1,12335708.765967125
20,36,1,12746242.65159479
20,37,1,11131535.253074612
20,38,1,10265608.198318599
20,39,1,8573454.12080434
20,40,1,7677015.828345614
20,41,1,7163387.471647926
20,42,1,6442972.146098671
20,43,1,5751001.389160921
20,44,1,4897515.454825424
20,45,1,4748756.160208953
20,46,1,4199304.091652303
20,47,1,3341686.3631608677
20,48,1,2307538.5193391084
20,49,1,1661142.536622842
20,50,1,0
30,0,1,95608763.22831605
30,1,1,67480524.40148894
30,2,1,61457799.717793696
30,3,1,61823129.78441181
30,4,1,64835849.33236409
30,5,1,65022247.52543814
30,6,1,60832480.22122505
30,7,1,59568218.89481034
30,8,1,60249650.182567164
30,9,1,58051449.44794184
30,10,1,57725828.026034884
30,11,1,59843097.34022693
30,12,1,52755188.80475853
30,13,1,56589764.69485466
30,14,1,55707698.788163155
30,15,1,54543269.63972924
30,16,1,54111400.50127855
30,17,1,52999845.79899207
30,18,1,51888862.723093055
30,19,1,50740016.58932947
30,20,1,48500612.905159794
30,21,1,44331762.16638577
30,22,1,46894538.800477244
30,23,1,45505072.61264025
30,24,1,40536314.245867446
30,25,1,43533813.21998613
30,26,1,41776706.25383478
30,27,1,41737303.61902078
30,28,1,40636544.43006346
30,29,1,38962742.77280208
30,30,1,35988061.220927216
30,31,1,34884981.96542713
30,32,1,34709462.64803376
30,33,1,32443685.83827131
30,34,1,32403369.452828195
30,35,1,31613978.21967424
30,36,1,27604044.11426295
30,37,1,25821794.549059458
30,38,1,23225656.718109507
30,39,1,26362881.47765903
30,40,1,21934080.444544367
30,41,1,22020883.48295733
30,42,1,19242351.953093488
30,43,1,19597784.037696537
30,44,1,18259687.48576314
30,45,1,13943997.580355395
30,46,1,13474918.636075053
30,47,1,10642972.338983834
30,48,1,10828739.170138828
30,49,1,9777674.28933765
30,50,1,0
40,0,1,95619339.65559432
40,1,1,68397766.15303402
40,2,1,65777909.32462851
40,3,1,66580201.64906927
40,4,1,64253354.338969864
40,5,1,60640410.932162374
40,6,1,62498289.137082
40,7,1,59514734.42187212
40,8,1,57164834.52416653
40,9,1,54149484.04498297
40,10,1,54854429.560620345
40,11,1,53816081.10795325
40,12,1,53929816.88812554
40,13,1,53927814.05439551
40,14,1,53156537.88668629
40,15,1,53547968.74986993
40,16,1,52064147.13994494
40,17,1,52866352.67334568
40,18,1,51431546.63657543
40,19,1,51882972.03421105
40,20,1,50412758.06543623
40,21,1,50018054.04488774
40,22,1,49632463.23101982
40,23,1,47966926.032873206
40,24,1,47773302.11203018
40,25,1,46860461.48469055
40,26,1,46371166.76820653
40,27,1,45343326.73252336
40,28,1,44308325.40905526
40,29,1,43407029.682036094
40,30,1,42684037.321280114
40,31,1,41348316.45528088
40,32,1,38908490.513828985
40,33,1,39512601.00709557
40,34,1,36873125.4833004
40,35,1,37251143.8818674
40,36,1,36463146.2655039
40,37,1,35536597.052679054
40,38,1,33810494.36180737
40,39,1,33042233.537198655
40,40,1,31938600.726693835
40,41,1,30569908.959979627
40,42,1,27343888.892373778
40,43,1,23663790.46386692
40,44,1,26377949.498596728
40,45,1,21873480.649493918
40,46,1,20075185.062861376
40,47,1,16767587.716166267
40,48,1,17076263.0847149
40,49,1,14548667.91497433
40,50,1,0
50,0,1,95571953.52299313
50,1,1,76928901.98135822
50,2,1,67813624.05248393
50,3,1,64046372.882559195
50,4,1,61077797.32365716
50,5,1,59829195.53418281
50,6,1,61734494.862724476
50,7,1,58237567.532805555
50,8,1,55330562.297985345
50,9,1,59210490.33671353
50,10,1,55822919.32836837
50,11,1,55171391.43381592
50,12,1,53989075.13273876
50,13,1,53003255.73254215
50,14,1,53332356.85700922
50,15,1,51178106.365552016
50,16,1,51513106.0158926
50,17,1,51675036.62316448
50,18,1,50804958.1368981
50,19,1,50784903.8361032
50,20,1,49274742.12631136
50,21,1,47889387.18524146
50,22,1,48201385.15992818
50,23,1,48647574.30715103
50,24,1,47495619.23280668
50,25,1,47113567.87583504
50,26,1,46748474.881424986
50,27,1,45882511.11299544
50,28,1,45436066.19071304
50,29,1,44416788.16269499
50,30,1,44205788.583288774
50,31,1,43269047.1234907
50,32,1,42576425.257464945
50,33,1,42004848.31688151
50,34,1,41307983.55648437
50,35,1,41090521.623656884
50,36,1,39125521.81913561
50,37,1,38566316.19361745
50,38,1,36178121.49952219
50,39,1,37600755.571001396
50,40,1,35801084.62882793
50,41,1,34666127.448619284
50,42,1,33792901.96807753
50,43,1,32282471.32942583
50,44,1,30840875.32830767
50,45,1,28188227.261078097
50,46,1,26344209.93807283
50,47,1,22691343.544141512
50,48,1,23227830.901968393
50,49,1,24839542.01260753
50,50,1,0
